country_iso3,country_name,movement_id,subtype,episode_role,clean_comparator_eligible,confidence,source_status,review_status,year,subtype_treated_any,subtype_clean_comparator,subtype_conditional_comparator
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1998,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1999,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2000,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2001,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2002,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2003,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2004,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2005,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2006,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2007,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2008,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2009,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2010,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2011,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2012,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2013,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2014,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2015,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2016,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2017,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2018,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2019,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2020,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2021,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2022,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2023,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2024,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2025,0.0,0.0,0.0
PNG,Papua New Guinea,papua_new_guinea_independence_resource_state_1975_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2026,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1970,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1971,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1972,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1973,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1974,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1975,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1976,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1977,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1978,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1979,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1980,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1981,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1982,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1983,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1984,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1985,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1986,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1987,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1988,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1989,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1990,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1991,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1992,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1993,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1994,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1995,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1996,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1997,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1998,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1999,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2000,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2001,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2002,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2003,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2004,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2005,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2006,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2007,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2008,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2009,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2010,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2011,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2012,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2013,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2014,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2015,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2016,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2017,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2018,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2019,0.0,0.0,0.0
QAT,Qatar,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2020,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1994,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1995,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1996,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1997,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1998,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,1999,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,2000,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,2001,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,2002,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,excluded_post_conflict,2003,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2004,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2005,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2006,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2007,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2008,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2009,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2010,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2011,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2012,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2013,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2014,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2015,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2016,0.0,0.0,0.0
RWA,Rwanda,rwanda_post_genocide_reconstruction_1994_2020,mixed,excluded,no,high,wdi_threshold_positive,wdi_false_positive_holdout,2017,0.0,0.0,0.0
RWA,Rwanda,rwanda_kagame_fourth_term_2024_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_resource_channel_review,2024,0.0,0.0,0.0
RWA,Rwanda,rwanda_kagame_fourth_term_2024_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_resource_channel_review,2025,0.0,0.0,0.0
RWA,Rwanda,rwanda_kagame_fourth_term_2024_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_resource_channel_review,2026,0.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1975,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1976,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1977,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1978,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1979,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1980,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_khalid_1975_1982,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1981,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1996,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1997,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1998,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,1999,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2000,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2001,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2002,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2003,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_de_facto_crown_prince_1995_2005,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2004,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2005,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2006,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2007,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2008,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2009,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2010,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2011,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2012,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2013,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_abdullah_late_era_2005_2015,resource_developmentalist,treated,no,medium_high,current_positive_inventory,draft_treated_phase,2014,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_salman_transition_2015_2017,resource_developmentalist,treated,no,medium_high,normalized_split_from_queue,provisional_transition,2015,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,normalized_split_from_queue,draft_treated_phase,2016,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2017,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2018,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2019,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2020,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2021,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2022,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2023,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2024,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2025,1.0,0.0,0.0
SAU,Saudi Arabia,saudi_mbs_cp_era_2017_present; saudi_vision_2030_2016_present,resource_developmentalist,treated,no,medium_high,current_positive_inventory_fallback,provisional_fallback,2026,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1963,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1964,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1965,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1966,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1967,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1968,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory_fallback,needs_resource_channel_review,1969,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1974,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1975,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1976,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1977,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1978,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1979,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1980,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1981,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1982,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1983,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1984,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,resource_statist_socialist,treated,no,medium,current_positive_inventory,provisional_treated_phase,1985,1.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1988,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1989,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1990,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1991,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1992,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1993,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1994,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1995,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1996,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,mixed_holdout,1997,0.0,0.0,0.0
SYR,Syria,syria_baath_assad_statist_regime_1963_2000,mixed,excluded,no,medium,current_positive_inventory,needs_episode_review,2000,0.0,0.0,0.0
